Country Name,Country Code,Series Name,Series Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Turkiye,TUR,"GHG emissions from food systems, by gas (Mt CO2 eq) - N2O",CC.GHG.FSYS.NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17097.0912781969,16790.4232416874,17823.3590045822,18395.2197895955,16237.8380268481,17484.6430197748,17890.5304321819,17448.4453395031,18459.5206709943,18683.594778657,17854.361911642,16687.2320492266,17226.0346444576,17445.3148877027,17740.4923033571,17289.1351354922,18281.227084865,17732.3118633101,17036.0289877702,18114.9744292369,17630.899590357,18124.3289432799,19001.586342056,20361.477350847,20262.0814503186,20350.0461594647,,,,,,,
Turkiye,TUR,GHG growth (annual %),CC.GHG.GRPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,3.9,3.27,-2.34,7.26,8.24,3.91,0.49,-0.04,9.85,-18.02,4.69,5.18,2.6,5.06,11.29,10.34,-0.44,1.07,3.04,1.77,4.18,-2.5,7.26,1.83,15.5,9.69,-0.03,,,,
Turkiye,TUR,Gini index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.5,,,,,,,41.3,,,,,,,,41.4,42.2,41.3,42.6,39.6,38.4,39,39,38.8,40,40.2,40.2,41.2,42.9,41.9,41.4,41.9,41.9,,,
Turkiye,TUR,Government Effectiveness: Estimate,GE.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.076127216219902,,-0.3128622174263,,-0.0204347390681505,,0.0525650456547737,0.0330123864114285,-0.0229101460427046,0.14358814060688,0.103416599333286,0.327112078666687,0.29018172621727,0.289501756429672,0.314999729394913,0.365651339292526,0.432587444782257,0.399101763963699,0.394282221794128,0.228523105382919,0.0302583184093237,0.0511774159967899,-0.0267058294266462,0.0192449688911438,-0.127560287714005,-0.086595356464386,
Turkiye,TUR,"Informal employment by sector and gender (% of total) - Agriculture, forestry and fishing - Female",CC.ISG.FFFE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkiye,TUR,"Informal employment by sector and gender (% of total) - Agriculture, forestry and fishing - Male",CC.ISG.FFMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkiye,TUR,Informal employment by sector and gender (% of total) - No breakdown - Female,CC.ISG.NBFE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkiye,TUR,Informal employment by sector and gender (% of total) - No breakdown - Male,CC.ISG.NBMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkiye,TUR,Informal employment by sector and gender (% of total) - Non-agriculture - Female,CC.ISG.NAFE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkiye,TUR,Informal employment by sector and gender (% of total) - Non-agriculture - Male,CC.ISG.NAMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkiye,TUR,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0624405171878,30.9267385562902,30.2081260714341,26.5790235665676,29.6029766139532,29.5652263322953,29.4577739701154,28.4146523591535,28.7355769631987,29.5084095196011,27.6141291641815,28.2830641246168,29.2215518150176,28.561670250175,26.0227954300253,25.9219564536652,26.2052983354082,26.2886808796449,26.9160657656489,28.0712950084283,29.1619166061435,29.8321271331323,30.4641308358107,31.199390619786,31.0277842729302,31.7197977867764,32.2504587661462,32.7997567231434,33.0897664558253,33.3606493093373,32.1756058554174,32.4702136060912,32.8146519036109
Turkiye,TUR,Lifetime CO2 emissions from coal plants (Mt CO2),CC.EN.ATM.COAL.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2102.91,
Turkiye,TUR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,61.6276817321777,,,,,65.6943435668945,,,,,75.9682388305664,,,,,79.2324523925781,,,,,,,,,,,,,,87.3654937744141,88.2290573120117,88.1193923950195,88.6558990478516,,90.8167190551758,92.6605987548828,94.106086730957,94.9197463989258,95.2566604614258,95.4396286010742,95.6014175415039,96.1673278808594,96.1505279541016,,96.7422103881836,,,
Turkiye,TUR,Macro drivers of GHG emissions growth in the period 2012-2018 - Emission Intensity of GDP,CC.GHG.MEMG.EI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.358876531339718,,,,
Turkiye,TUR,Macro drivers of GHG emissions growth in the period 2012-2018 - GDP per capita,CC.GHG.MEMG.GC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.24421925107631,,,,
Turkiye,TUR,Macro drivers of GHG emissions growth in the period 2012-2018 - Population,CC.GHG.MEMG.PO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.107983953739803,,,,
Turkiye,TUR,Made digital payments in the past year (% age 15+),g20.t.made,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.2778129577637,,,54.2082786560059,,,,,
Turkiye,TUR,"Mean number of years of education completed, aged 17 and older",CC.SE.NYRS.AVG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkiye,TUR,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,0.214782947313834,0.118744246018351,0.0944716234322864,0.204420723599659,0.163886326581996,0.070624436579652,0.0936265752309839,0.0794561084969467,0.0499100952417959,0.0497363581832856,0.0709488158879526,0.0695498667855694,0.0800217205844817,0.0643707365353123,0.0492327459777909,0.0566403173143707,0.0249108681833593,0.0225918540584567,0.145595392561226,0.192094764154729,0.0863008969014605,0.0417149072123667,0.0831270825981615,0.0597767565904535,0.0591196486259059,0.0448680853086344,0.0322330136367947,0.0273878477500134,0.0276636459588383,0.0253515527560509,0.0238964623861062,0.0161530606852761,0.0130390880883657,0.0103243580562628,0.0174661819021761,0.0402940852551892,0.10920052778248,0.147389864676508,0.151126167568465,0.12165488366732,0.725037768117347,0.777676803006672,0.494710470925721,0.432954295946836,0.33063304033757,0.1349019075992,0.262274510675424,0.214530342785833,0.277675923667081,0.147074556000189,0.185891187848276,,
Turkiye,TUR,Mortality rate attributable to ambient air pollution (deaths per 100 000 population),CC.SH.AIRP.AMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,,,
Turkiye,TUR,Mortality rate attributable to household air pollution (deaths per 100 000 population),CC.SH.AIRP.AIR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkiye,TUR,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,8.58224807647299E-05,0.000156845091145892,0.000191775970073064,0.000221123226490034,0.000798990398931711,0.00115895680088355,0.00144370846297408,0.00212231541346755,0.002803508142165,0.00414956641365681,0.005432035116561,0.00284670541161919,0.000382335906475441,0.00310340787630975,0.00182153486291152,0.00226148975776911,0.0136438025988316,0.00429254944590269,0.00126422984156968,0.00226640216764411,0.00309128537062194,0.00248751071190622,0.00161733273710689,0.00161266914369086,0.00184052154130959,0.00131453109982831,0.00174577910181815,0.00211057948216955,0.00129969637247054,0.00139673129264765,0.00495380567640142,0.00770078064896901,0.00598752455580788,0.00737512828777036,0.00617475314345097,0.00673902857864136,0.0117812123522368,0.0103162688431501,0.0159272293374912,0.010954859371354,0.00712562403228361,0.0112588785894139,0.0093804086528502,0.00702054429069399,0.00458499558373501,0.00280580872809976,0.00159931661678487,0.00243060615998274,0.00416785513628119,0.00458922438727158,0.00261796098420496,,
Turkiye,TUR,Natural hazard levels - Coastal flood,CC.THHZ.RANK.CF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
Turkiye,TUR,Natural hazard levels - Cyclone,CC.THHZ.RANK.CY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkiye,TUR,Natural hazard levels - Earthquake,CC.THHZ.RANK.EQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
Turkiye,TUR,Natural hazard levels - Extreme heat,CC.THHZ.RANK.EH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
Turkiye,TUR,Natural hazard levels - Landslide,CC.THHZ.RANK.LS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
Turkiye,TUR,Natural hazard levels - River flood,CC.THHZ.RANK.RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
Turkiye,TUR,Natural hazard levels - Tsunami,CC.THHZ.RANK.TS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,
Turkiye,TUR,Natural hazard levels - Urban flood,CC.THHZ.RANK.UF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
Turkiye,TUR,Natural hazard levels - Wildfire,CC.THHZ.RANK.WF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
Turkiye,TUR,Net food imports by crop - Barley,CC.NEFO.IMCR.BA,,-73600,0,-58000,-35500,10992,0,-710,0,0,0,-6700,-44203,18224,82851,11527,-277900,-135199,-15000,2860,-168445,-306809,-461965,-436730,255147,17610,-979,-17222,-296186,141453,237258,-701614,-804719,-176937,-632797,-630754,-85543,-490344,-1395515,-216287,-145988,-119249,-579069,-306560,240190,-237212,-344535,-163600,253014,-209655,-443715,32911,-24452,256702,661996,199463,34421,375463,640378,521589,,,
Turkiye,TUR,Net food imports by crop - Maize,CC.NEFO.IMCR.MA,,-64000,0,-23000,-35500,0,0,-710,0,5222,0,-1563,-44203,0,0,0,-277900,-135199,-15000,-500,-168445,-306809,-442367,-595810,-180762,8208,189634,77442,-203982,430377,502930,-704228,-691502,-154006,-778133,-50278,755131,345510,-737942,565005,1099985,379265,581834,1422144,1049594,-71335,-379919,912676,1151407,183827,-48428,378072,706710,1548023,1409597,1486871,529218,2046897,2107123,4306287,,,
Turkiye,TUR,"Net food imports by crop - Rice, broken",CC.NEFO.IMCR.RB,,-73600,0,-58000,-35500,0,0,-710,0,0,0,-6700,-44203,0,0,0,-277900,-135199,-15000,-500,-168445,-306809,-461965,-596225,-316071,-92297,-979,-17222,-389535,-102854,-16144,-780735,-821100,-252550,-792908,-673899,-141794,-508299,-1506988,-273983,-186205,-158216,-594599,-395269,220,-289394,-410498,-215780,1,-301304,-500791,-3221,-100771,-109,-12297,-129,,,,-40990,,,
Turkiye,TUR,"Net food imports by crop - Rice, husked",CC.NEFO.IMCR.RH,,-73600,0,-58000,-35500,0,0,-710,0,0,0,-6700,-44203,0,0,0,-277900,-135199,-15000,-500,-168445,-306809,-461965,-596225,-316071,-94351,8988,-17222,-389535,-100135,-16168,-779605,-826563,-255830,-792909,-674253,-138021,-506905,-1504851,-272705,-185971,-158216,-593091,-385953,26027,-247201,-356068,-210940,15087,-296132,-500505,28250,-89892,493,-13070,3413,11764,25968,11200,-32740,,,
Turkiye,TUR,"Net food imports by crop - Rice, milled",CC.NEFO.IMCR.RM,,-63109,745,-58000,-35500,644,9447,-710,0,12858,13483,-4500,-41783,63301,11185,77206,-257905,-104858,22321,22259,-162747,-280493,-441335,-586228,-231235,-11552,75167,141197,-298427,110295,160711,-649309,-576272,13530,-601933,-388861,42120,-275755,-1261881,-135846,-39296,-20249,-464144,-182470,103737,-130971,-297323,-30869,179603,-143041,-375148,37790,-75661,118453,177069,119696,67473,139962,175451,369626,,,
Turkiye,TUR,"Net food imports by crop - Rice, milled/husked",CC.NEFO.IMCR.RI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkiye,TUR,"Net food imports by crop - Rice, paddy",CC.NEFO.IMCR.BP,,-73600,0,-58000,-35500,0,0,-710,0,0,0,-6700,-44203,0,0,0,-277900,-135199,-15000,-500,-168445,-306809,-461965,-596225,-316071,-93542,-944,-16802,-389535,-95119,5084,-780395,-816735,-230303,-786300,-652152,-120062,-455910,-1465003,-109174,113185,-23147,-303801,-148264,35282,-187197,-305493,-209764,45307,-238101,-91592,273862,126768,164427,285968,188771,196891,156406,44015,60017,,,
Turkiye,TUR,"Net food imports by crop - Rice, paddy (rice milled equivalent)",CC.NEFO.IMCR.RE,,-63109,745,-58000,-35500,644,9447,-710,0,12858,13483,-4500,-41783,63301,11185,77206,-257905,-104858,22321,22259,-162747,-280493,-441335,-586228,-231235,-8972,84160,141470,-298427,117772,174549,-648071,-562694,33548,-597376,-374141,60957,-240448,-1232155,-27295,155519,67546,-270642,-11699,150697,-26569,-180083,-22603,222632,-97304,-108911,246218,82030,225946,374583,245682,214678,278398,238336,443210,,,
Turkiye,TUR,Net food imports by crop - Soybeans,CC.NEFO.IMCR.SB,,-73600,0,-58000,-35500,0,0,-710,0,0,0,-6700,-44203,0,0,30,-277900,-135124,-15000,-500,-168445,-303084,-461666,-593766,-313516,-11952,4786,-13845,-385585,-82567,-13794,-778419,-794965,-225395,-735101,-504861,6944,-266491,-1221996,79176,200503,163036,16672,414112,681814,865110,606409,1015128,1239065,672270,1255274,1294549,1094140,1073647,1994271,2254862,2169819,2332328,2644742,2700698,,,
Turkiye,TUR,Net food imports by crop - Wheat,CC.NEFO.IMCR.WH,,782500,689600,728800,45300,348459,236209,13447,5,403215,1126967,655285,36761,9614,1169325,459170,-269168,-129047,-15000,-500,-168445,-34500,63316,-583311,519924,687572,787191,353690,-379632,1933942,2164563,-582422,-766839,965095,-297106,579078,2004621,2043490,213637,1338934,777463,188611,501941,1442751,1065239,-153798,-170624,1931327,3708003,3090768,2053398,4751461,3618383,4052891,5271245,4349686,4220211,4982219,5766102,9963642,,,
Turkiye,TUR,Nitrogen application (tons per ha),CC.AG.NTR.TOHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.9814467495665,,,,
Turkiye,TUR,Non-CO2 GHG emissions by sector (Mt CO2 eq) - Agriculture,CC.NCO.GHG.AG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.12,41.91,43.13,43.85,40.89,40.39,40.5,40.36,40.74,40.37,39.78,36.79,36.29,36.24,36,36.66,37.63,37.13,35.61,37.62,36.37,37.11,40.63,44.7,45.19,46.04,48.18,47.77,49.59,,,,
Turkiye,TUR,Non-CO2 GHG emissions by sector (Mt CO2 eq) - Energy,CC.NCO.GHG.EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.59,9.42,9.53,9.64,9.24,9.42,9.54,10.1,10.21,11,11.41,10.6,10.24,10.47,10.64,11.39,12,14.36,16.25,16.51,16.34,16.71,15.69,14.73,16.04,10.87,14.07,14.13,14.19,,,,
Turkiye,TUR,Non-CO2 GHG emissions by sector (Mt CO2 eq) - Fugitive Emissions,CC.NCO.GHG.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.16,3.98,3.97,3.9,3.79,3.74,3.73,4.12,4.49,5.49,5.85,5.54,5.1,4.91,4.78,5.45,5.83,7.72,8.19,7.91,7.98,8.74,9.04,8.02,9.78,5.09,8.14,8.2,8.25,,,,
Turkiye,TUR,Non-CO2 GHG emissions by sector (Mt CO2 eq) - Industrial Processes,CC.NCO.GHG.IP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.31,2.32,2.26,1.89,1.88,2.11,2.15,2.24,2.29,2.25,2.24,2.23,2.54,2.73,3.04,3.33,4.51,4.43,4.35,4.79,6.35,6.92,7.73,7.89,8.65,8.38,7.81,8.44,9.07,,,,
Turkiye,TUR,Non-CO2 GHG emissions by sector (Mt CO2 eq) - Land-Use Change and Forestry,CC.NCO.GHG.LU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.01,0,0.02,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Turkiye,TUR,Non-CO2 GHG emissions by sector (Mt CO2 eq) - Other Fuel Combustion,CC.NCO.GHG.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.43,5.44,5.56,5.75,5.45,5.67,5.8,5.98,5.72,5.51,5.56,5.06,5.14,5.57,5.85,5.95,6.17,6.64,8.06,8.6,8.35,7.95,6.65,6.71,6.26,5.78,5.94,5.93,5.93,,,,
Turkiye,TUR,Non-CO2 GHG emissions by sector (Mt CO2 eq) - Total excluding LUCF,CC.NCO.GHG.EL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.98,64.86,66.33,67.04,63.92,64.18,64.75,65.73,66.67,67.54,67.8,64.46,64.4,65.24,66.09,68.23,71.53,73.57,73.93,76.73,77.22,79.18,82.14,84.06,86.48,82.26,86.22,86.77,89.55,,,,
Turkiye,TUR,Non-CO2 GHG emissions by sector (Mt CO2 eq) - Total including LUCF,CC.NCO.GHG.IL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.99,64.86,66.34,67.04,63.93,64.19,64.75,65.74,66.68,67.56,67.81,64.46,64.4,65.25,66.09,68.23,71.53,73.59,73.94,76.73,77.22,79.18,82.14,84.07,86.49,82.26,86.22,86.77,89.55,,,,
Turkiye,TUR,Non-CO2 GHG emissions by sector (Mt CO2 eq) - Waste,CC.NCO.GHG.WA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.97,11.2,11.42,11.65,11.91,12.26,12.56,13.04,13.43,13.92,14.38,14.85,15.34,15.8,16.41,16.85,17.39,17.65,17.72,17.81,18.14,18.43,18.08,16.75,16.6,16.96,16.16,16.44,16.71,,,,
Turkiye,TUR,Number of companies that are TCFD compliant by sector - Central Bank,CC.TCFD.COMP.CB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkiye,TUR,Number of companies that are TCFD compliant by sector - Communication Services,CC.TCFD.COMP.CM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkiye,TUR,Number of companies that are TCFD compliant by sector - Consumer Discretionary,CC.TCFD.COMP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkiye,TUR,Number of companies that are TCFD compliant by sector - Consumer Staples,CC.TCFD.COMP.CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
Turkiye,TUR,Number of companies that are TCFD compliant by sector - Energy,CC.TCFD.COMP.EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkiye,TUR,Number of companies that are TCFD compliant by sector - Financials,CC.TCFD.COMP.FI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,
Turkiye,TUR,Number of companies that are TCFD compliant by sector - Government,CC.TCFD.COMP.GO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkiye,TUR,Number of companies that are TCFD compliant by sector - Health Care,CC.TCFD.COMP.HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkiye,TUR,Number of companies that are TCFD compliant by sector - Industrials,CC.TCFD.COMP.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkiye,TUR,Number of companies that are TCFD compliant by sector - Information Technology,CC.TCFD.COMP.IT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkiye,TUR,Number of companies that are TCFD compliant by sector - Materials,CC.TCFD.COMP.MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
Turkiye,TUR,Number of companies that are TCFD compliant by sector - Other,CC.TCFD.COMP.OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
Turkiye,TUR,Number of companies that are TCFD compliant by sector - Real Estate,CC.TCFD.COMP.RE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkiye,TUR,Number of companies that are TCFD compliant by sector - Transportation,CC.TCFD.COMP.TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkiye,TUR,Number of companies that are TCFD compliant by sector - Utilities,CC.TCFD.COMP.UT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkiye,TUR,Offshore wind potential - Per capita (kW/cap),CC.EG.WIND.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.908883015,,,
Turkiye,TUR,Offshore wind potential - Total (GW),CC.EG.WIND.TOTL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.82776,,,
Turkiye,TUR,Oil pipeline capacity by project status (barrels of oil equivalent per day) - Cancelled,CC.OIL.PSBC.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500000,,
Turkiye,TUR,Oil pipeline capacity by project status (barrels of oil equivalent per day) - Construction,CC.OIL.PSBC.CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
Turkiye,TUR,Oil pipeline capacity by project status (barrels of oil equivalent per day) - In Development (Proposed + Construction),CC.OIL.PSBC.ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
Turkiye,TUR,Oil pipeline capacity by project status (barrels of oil equivalent per day) - Operating,CC.OIL.PSBC.OP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1706132.2,,
Turkiye,TUR,Oil pipeline capacity by project status (barrels of oil equivalent per day) - Proposed,CC.OIL.PSBC.PR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
Turkiye,TUR,Oil pipeline capacity by project status (barrels of oil equivalent per day) - Retired,CC.OIL.PSBC.RT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
Turkiye,TUR,Oil pipeline capacity by project status (barrels of oil equivalent per day) - Shelved,CC.OIL.PSBC.SH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
Turkiye,TUR,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,,,,,,,,,,,,0.0248585275779678,0.030323549511023,0.0647115816034216,0.353450550010564,0.244429139176189,0.198804616505975,0.187950322006592,0.181124003306647,0.336944382111863,0.449372646517389,0.334050996916287,0.220142708335829,0.299664984563079,0.302399088034837,0.27627157011298,0.11258966753937,0.180116948350149,0.126330123607711,0.193562214033079,0.246681402681635,0.139336006151948,0.135134244573752,0.102432555061236,0.124329447127347,0.100761199792218,0.131514769875208,0.0998252177938123,0.0167264424869742,0.0586933502863353,0.111852382394237,0.101803124053605,0.088352107585078,0.0772082817799669,0.0760403467984174,0.0919856061971238,0.0970680223309677,0.0840693642398172,0.106237710910801,0.0739681136944481,0.0928839749111561,0.124020420091137,0.111837103975264,0.0960779136969996,0.0909328769681007,0.0424034969498159,0.0343071681514599,0.053087507882445,0.105988678028821,0.101966820263479,0.0776709343118061,,
Turkiye,TUR,Operating coal power capacity by plant age (MW) - Coal plant age (0-9 years),CC.OPCO.AG.CA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7574.66,
Turkiye,TUR,Operating coal power capacity by plant age (MW) - Coal plant age (10-19 years),CC.OPCO.AG.CA2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5167.5,
Turkiye,TUR,Operating coal power capacity by plant age (MW) - Coal plant age (20-29 years),CC.OPCO.AG.CA3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1804,
Turkiye,TUR,Operating coal power capacity by plant age (MW) - Coal plant age (30-39 years),CC.OPCO.AG.CA4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2817,
Turkiye,TUR,Operating coal power capacity by plant age (MW) - Coal plant age (40-49 years),CC.OPCO.AG.CA5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750,
Turkiye,TUR,Operating coal power capacity by plant age (MW) - Coal plant age (50-plus years),CC.OPCO.AG.CA6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkiye,TUR,Operating coal power capacity by plant type (MW) - Plant Type (CFB),CC.OPCO.PLTY.CF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1416,
Turkiye,TUR,Operating coal power capacity by plant type (MW) - Plant Type (IGCC),CC.OPCO.PLTY.IG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkiye,TUR,Operating coal power capacity by plant type (MW) - Plant Type (Subcritical),CC.OPCO.PLTY.SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9443.5,
